user_id,signup_ts,country,acquisition_channel,native_language,learning_language
3616,2025-11-17T16:20:00, US,app_store,English,German
3617,2025-11-17T01:01:00,UK,paid_search,English,Spanish
3618,2025-11-17T10:38:00,JP,organic,English,Spanish
3619,2025-11-17T15:19:00,JP,social,English,Spanish
3620,2025-11-17T10:42:00,de,social,English,Japanese
3621,2025-11-17T04:03:00,IN,social,English,Italian
3622,2025-11-17T11:06:00,FR,organic,English,German
3623,2025-11-17T06:29:00,ES,paid_search,English,Italian
3624,2025-11-17T16:55:00,IN,social,English,Italian
3625,2025-11-17T16:42:00,FR,paid_search,English,Japanese
3626,2025-11-17T04:47:00,UK,app_store,English,English
3627,2025-11-17T21:55:00,ES,app_store,English,Spanish
3628,2025-11-17T22:43:00,ES,social,English,French
3629,2025-11-17T21:02:00,Pl,social,English,German
3630,2025-11-17T07:14:00, US,social,English,Spanish
3631,2025-11-17T17:17:00,JP,paid_search,English,Italian
3632,2025-11-17T22:14:00,de,organic,English,Spanish
3633,2025-11-17T05:52:00,MX,paid_search,English,Japanese
3634,2025-11-17T06:36:00,ES,paid_search,English,English
3635,2025-11-17T22:05:00,IN,organic,English,Japanese
3636,2025-11-18T21:16:00,JP,social,English,English
3637,2025-11-18T12:24:00,JP,paid_search,English,German
3638,2025-11-18T18:20:00,IN,organic,English,Japanese
3639,2025-11-18T01:51:00,FR,organic,English,Spanish
3640,2025-11-18T08:43:00,Pl,organic,English,German
3641,2025-11-18T19:13:00,FR,paid_search,English,German
3642,2025-11-18T19:31:00,JP,app_store,English,English
3643,2025-11-18T00:50:00,MX,referral,English,Italian
3644,2025-11-18T17:34:00,FR,organic,English,Italian
3645,2025-11-18T20:10:00,UK,organic,English,French
3646,2025-11-18T14:32:00,Pl,organic,English,Japanese
3647,2025-11-18T12:22:00,br,organic,English,Italian
3648,2025-11-18T01:42:00,de,paid_search,English,Italian
3649,2025-11-18T10:35:00,IN,app_store,English,Italian
3650,2025-11-18T21:23:00,FR,app_store,English,Italian
3651,2025-11-18T04:47:00,DE,paid_search,English,Spanish
3652,2025-11-18T03:20:00,de,social,English,English
3653,2025-11-18T16:09:00,us,organic,English,German
3654,2025-11-18T09:48:00,IN,organic,English,English
3655,2025-11-18T10:20:00,GB,organic,English,English
3656,2025-11-18T11:42:00,PL,referral,English,Japanese
3657,2025-11-18T09:00:00,us,referral,English,French
3658,2025-11-18T08:55:00,IN,organic,English,German
3659,2025-11-18T17:48:00,MX,social,English,Japanese
3660,2025-11-18T20:58:00,JP,paid_search,English,Japanese
3661,2025-11-18T23:41:00,UK,social,English,Italian
3662,2025-11-18T04:59:00,IN,organic,English,German
3663,2025-11-18T17:32:00,ES,referral,English,Italian
3664,2025-11-19T18:17:00,ES,organic,English,Japanese
3665,2025-11-19T15:50:00,ES,social,English,English
3666,2025-11-19T21:52:00,de,organic,English,Italian
3667,2025-11-19T05:32:00,UK,organic,English,German
3668,2025-11-19T05:18:00,ES,social,English,French
3669,2025-11-19T03:48:00,FR,paid_search,English,German
3670,2025-11-19T10:45:00,br,paid_search,English,German
3671,2025-11-19T10:59:00,US,social,English,English
3672,2025-11-19T18:05:00,BR,social,English,German
3673,2025-11-19T01:29:00,pl ,social,English,French
3674,2025-11-19T05:29:00,GB,organic,English,English
3675,2025-11-19T21:17:00,UK,organic,English,Japanese
3676,2025-11-19T18:43:00,IN,app_store,English,French
3677,2025-11-19T07:04:00,US,organic,English,French
3678,2025-11-19T23:28:00, US,referral,English,French
3679,2025-11-19T12:12:00,JP,paid_search,English,French
3680,2025-11-19T04:25:00,US,organic,English,French
3681,2025-11-19T12:11:00,de,social,English,English
3682,2025-11-19T22:40:00,IN,referral,English,French
3683,2025-11-19T08:10:00,JP,referral,English,Spanish
3684,2025-11-19T01:55:00,BR,referral,English,German
3685,2025-11-19T22:31:00,JP,organic,English,English
3686,2025-11-19T06:59:00,us,organic,English,French
3687,2025-11-19T05:23:00,br,social,English,Spanish
3688,2025-11-19T16:57:00,ES,organic,English,Italian
3689,2025-11-19T13:03:00,IN,organic,English,German
3690,2025-11-19T07:59:00,US,paid_search,English,English
3691,2025-11-19T05:59:00,MX,paid_search,English,French
3692,2025-11-20T07:47:00,JP,social,English,Spanish
3693,2025-11-20T14:44:00,br,paid_search,English,Japanese
3694,2025-11-20T23:30:00,FR,organic,English,German
3695,2025-11-20T10:46:00,JP,organic,English,German
3696,2025-11-20T19:52:00,FR,paid_search,English,French
3697,2025-11-20T16:43:00,br,organic,English,Japanese
3698,2025-11-20T19:33:00,JP,organic,English,English
3699,2025-11-20T02:05:00,JP,social,English,Italian
3700,2025-11-20T09:36:00,UK,social,English,German
3701,2025-11-20T14:08:00,BR,paid_search,English,Spanish
3702,2025-11-20T22:45:00,MX,organic,English,Japanese
3703,2025-11-20T21:57:00,GB,paid_search,English,Spanish
3704,2025-11-20T01:44:00,DE,social,English,Italian
3705,2025-11-20T07:12:00,DE,organic,English,Italian
3706,2025-11-20T01:05:00,MX,social,English,English
3707,2025-11-20T17:09:00,UK,organic,English,German
3708,2025-11-20T13:58:00, US,paid_search,English,French
3709,2025-11-20T04:07:00,MX,organic,English,German
3710,2025-11-20T06:52:00,MX,organic,English,Spanish
3711,2025-11-20T20:53:00,JP,social,English,Spanish
3712,2025-11-20T16:09:00,JP,organic,English,Italian
3713,2025-11-20T02:30:00,JP,organic,English,Japanese
3714,2025-11-20T06:23:00,pl ,organic,English,German
3715,2025-11-20T09:39:00,JP,referral,English,Spanish
3716,2025-11-20T14:44:00,ES,paid_search,English,Spanish
3717,2025-11-20T10:24:00,IN,social,English,Japanese
3718,2025-11-20T15:04:00,MX,organic,English,Italian
3719,2025-11-20T07:00:00,PL,paid_search,English,French
3720,2025-11-21T16:44:00,ES,organic,English,English
3721,2025-11-21T23:18:00,JP,organic,English,French
3722,2025-11-21T17:04:00,UK,organic,English,German
3723,2025-11-21T17:17:00,BR,app_store,English,German
3724,2025-11-21T04:49:00,MX,organic,English,Spanish
3725,2025-11-21T20:04:00,JP,referral,English,Spanish
3726,2025-11-21T01:10:00,BR,referral,English,French
3727,2025-11-21T20:10:00,pl ,paid_search,English,German
3728,2025-11-21T00:49:00,UK,organic,English,Italian
3729,2025-11-21T15:55:00,br,organic,English,English
3730,2025-11-21T13:03:00,FR,paid_search,English,Italian
3731,2025-11-21T21:11:00,GB,organic,English,Japanese
3732,2025-11-21T21:09:00,ES,paid_search,English,Italian
3733,2025-11-21T16:38:00,JP,referral,English,Spanish
3734,2025-11-21T17:31:00,US,app_store,English,Spanish
3735,2025-11-21T00:37:00, US,social,English,French
3736,2025-11-21T01:29:00,PL,paid_search,English,Italian
3737,2025-11-21T15:16:00,MX,social,English,French
3738,2025-11-21T18:50:00,BR,paid_search,English,French
3739,2025-11-21T22:55:00,DE,paid_search,English,Spanish
3740,2025-11-21T18:19:00,IN,organic,English,French
3741,2025-11-21T02:48:00,FR,app_store,English,Spanish
3742,2025-11-21T13:37:00,JP,organic,English,Spanish
3743,2025-11-21T11:10:00,US,organic,English,Spanish
3744,2025-11-21T15:17:00,ES,organic,English,Spanish
3745,2025-11-21T09:24:00,GB,organic,English,Japanese
3746,2025-11-21T16:15:00,de,social,English,Japanese
3747,2025-11-21T20:15:00,br,social,English,German
3748,2025-11-22T06:31:00,MX,social,English,Spanish
3749,2025-11-22T00:19:00,ES,organic,English,German
3750,2025-11-22T17:47:00,DE,social,English,Spanish
3751,2025-11-22T20:24:00,MX,organic,English,German
3752,2025-11-22T10:29:00,GB,app_store,English,Italian
3753,2025-11-22T09:43:00,JP,paid_search,English,Spanish
3754,2025-11-22T01:43:00,UK,organic,English,Spanish
3755,2025-11-22T00:43:00,ES,referral,English,Japanese
3756,2025-11-22T14:08:00,JP,app_store,English,Japanese
3757,2025-11-22T04:40:00,JP,app_store,English,Spanish
3758,2025-11-22T21:21:00,IN,organic,English,Italian
3759,2025-11-22T23:06:00,MX,social,English,Italian
3760,2025-11-22T05:05:00,br,referral,English,French
3761,2025-11-22T08:33:00,IN,paid_search,English,Japanese
3762,2025-11-22T11:31:00,JP,paid_search,English,Japanese
3763,2025-11-22T20:07:00, US,organic,English,Italian
3764,2025-11-22T01:25:00,Pl,social,English,English
3765,2025-11-22T18:18:00, US,paid_search,English,Italian
3766,2025-11-22T11:37:00,JP,organic,English,German
3767,2025-11-22T17:52:00,FR,paid_search,English,Spanish
3768,2025-11-22T04:19:00,GB,organic,English,Italian
3769,2025-11-22T11:10:00,IN,organic,English,Spanish
3770,2025-11-22T08:44:00,DE,app_store,English,German
3771,2025-11-22T15:26:00,JP,social,English,Japanese
3772,2025-11-22T00:51:00,IN,app_store,English,English
3773,2025-11-22T06:36:00,br,organic,English,French
3774,2025-11-22T03:46:00,BR,organic,English,English
3775,2025-11-22T16:05:00,FR,organic,English,Italian
3776,2025-11-22T15:09:00,IN,social,English,Japanese
3777,2025-11-22T23:55:00,ES,organic,English,Spanish
3778,2025-11-22T03:32:00,ES,paid_search,English,Spanish
3779,2025-11-22T21:36:00,MX,social,English,German
3780,2025-11-22T09:59:00,DE,referral,English,English
3781,2025-11-22T15:21:00,JP,app_store,English,English
3782,2025-11-22T07:11:00,ES,paid_search,English,Japanese
3783,2025-11-22T19:22:00,JP,referral,English,Italian
3784,2025-11-23T00:28:00,br,paid_search,English,English
3785,2025-11-23T09:00:00,FR,organic,English,Spanish
3786,2025-11-23T09:59:00,IN,paid_search,English,French
3787,2025-11-23T03:30:00,IN,paid_search,English,French
3788,2025-11-23T06:17:00,JP,social,English,Japanese
3789,2025-11-23T07:06:00,DE,paid_search,English,Spanish
3790,2025-11-23T21:30:00, US,social,English,Italian
3791,2025-11-23T10:51:00,IN,organic,English,English
3792,2025-11-23T21:34:00,JP,paid_search,English,Italian
3793,2025-11-23T03:26:00,MX,app_store,English,Spanish
3794,2025-11-23T05:43:00,MX,paid_search,English,English
3795,2025-11-23T11:46:00,de,organic,English,Japanese
3796,2025-11-23T11:56:00,ES,organic,English,English
3797,2025-11-23T07:59:00,MX,organic,English,French
3798,2025-11-23T00:10:00,br,app_store,English,Japanese
3799,2025-11-23T21:21:00,Pl,organic,English,French
3800,2025-11-23T12:14:00,BR,organic,English,English
3801,2025-11-23T03:26:00,GB,organic,English,French
3802,2025-11-23T04:04:00,de,social,English,English
3803,2025-11-23T06:03:00,br,paid_search,English,Spanish
3804,2025-11-23T23:19:00,GB,organic,English,Japanese
3805,2025-11-23T04:15:00,FR,social,English,Japanese
3806,2025-11-23T18:35:00,BR,paid_search,English,French
3807,2025-11-23T04:03:00,GB,organic,English,Spanish
3808,2025-11-23T05:32:00,us,organic,English,Italian
3809,2025-11-23T15:40:00,BR,social,English,Italian
3810,2025-11-23T09:42:00,Pl,social,English,Japanese
3811,2025-11-23T23:12:00,br,paid_search,English,Japanese
3812,2025-11-23T16:05:00,IN,app_store,English,Italian
3813,2025-11-23T22:02:00,MX,app_store,English,Japanese
3814,2025-11-23T21:52:00,BR,social,English,Japanese
3815,2025-11-23T22:17:00,DE,paid_search,English,French
3816,2025-11-23T00:58:00,DE,organic,English,English
3817,2025-11-23T05:53:00,JP,app_store,English,Japanese
3818,2025-11-23T01:15:00,ES,referral,English,Spanish
3819,2025-11-23T02:58:00,de,paid_search,English,Italian
3820,2025-11-24T02:47:00,MX,paid_search,English,Spanish
3821,2025-11-24T09:47:00,IN,social,English,English
3822,2025-11-24T10:47:00,ES,paid_search,English,French
3823,2025-11-24T03:20:00,IN,social,English,Italian
3824,2025-11-24T19:52:00,BR,organic,English,German
3825,2025-11-24T12:41:00,IN,social,English,Italian
3826,2025-11-24T22:52:00,BR,paid_search,English,French
3827,2025-11-24T19:36:00,FR,referral,English,Spanish
3828,2025-11-24T08:51:00,GB,organic,English,Japanese
3829,2025-11-24T14:46:00,IN,organic,English,French
3830,2025-11-24T06:14:00,de,social,English,French
3831,2025-11-24T05:42:00,BR,organic,English,Japanese
3832,2025-11-24T08:41:00,BR,paid_search,English,Japanese
3833,2025-11-24T23:21:00,GB,referral,English,English
3834,2025-11-24T19:05:00,JP,referral,English,Italian
3835,2025-11-24T21:39:00,br,paid_search,English,French
3836,2025-11-24T21:50:00,IN,organic,English,French
3837,2025-11-24T06:37:00,MX,referral,English,German
3838,2025-11-24T15:07:00,UK,paid_search,English,German
3839,2025-11-24T23:13:00,FR,organic,English,English
3840,2025-11-24T09:04:00,GB,referral,English,French
3841,2025-11-24T13:20:00,DE,social,English,English
3842,2025-11-24T07:51:00,BR,organic,English,Italian
3843,2025-11-24T04:28:00,MX,social,English,French
3844,2025-11-24T12:29:00,ES,paid_search,English,Italian
3845,2025-11-24T07:29:00,DE,organic,English,English
3846,2025-11-24T21:33:00,ES,app_store,English,Italian
3847,2025-11-24T06:39:00,PL,social,English,Spanish
3848,2025-11-24T00:44:00,ES,organic,English,Japanese
3849,2025-11-25T04:34:00,IN,organic,English,Japanese
3850,2025-11-25T11:40:00,US,app_store,English,French
3851,2025-11-25T02:32:00,PL,social,English,English
3852,2025-11-25T07:10:00,de,organic,English,Japanese
3853,2025-11-25T07:25:00,BR,referral,English,Italian
3854,2025-11-25T04:24:00,PL,organic,English,German
3855,2025-11-25T01:22:00,br,paid_search,English,Japanese
3856,2025-11-25T22:55:00,ES,organic,English,German
3857,2025-11-25T07:41:00,FR,organic,English,Japanese
3858,2025-11-25T06:29:00,BR,social,English,French
3859,2025-11-25T15:21:00,MX,organic,English,Spanish
3860,2025-11-25T18:21:00,ES,app_store,English,English
3861,2025-11-25T01:40:00,ES,app_store,English,English
3862,2025-11-25T02:14:00,JP,social,English,German
3863,2025-11-25T17:25:00,ES,app_store,English,German
3864,2025-11-25T01:28:00,Pl,organic,English,Spanish
3865,2025-11-25T14:17:00, US,social,English,Spanish
3866,2025-11-25T09:03:00,FR,paid_search,English,German
3867,2025-11-25T19:46:00,BR,referral,English,Japanese
3868,2025-11-25T18:48:00,FR,social,English,German
3869,2025-11-25T17:46:00,UK,paid_search,English,Japanese
3870,2025-11-25T20:23:00,JP,social,English,English
3871,2025-11-25T03:55:00,MX,organic,English,Spanish
3872,2025-11-25T22:45:00,pl ,app_store,English,Japanese
3873,2025-11-25T07:12:00,de,social,English,English
3874,2025-11-25T23:07:00,de,organic,English,Italian
3875,2025-11-25T19:06:00,MX,paid_search,English,Japanese
3876,2025-11-25T06:30:00,FR,social,English,English
3877,2025-11-25T18:24:00,UK,paid_search,English,French
3878,2025-11-26T17:35:00,MX,paid_search,English,Italian
3879,2025-11-26T19:16:00,PL,organic,English,Italian
3880,2025-11-26T17:47:00,JP,paid_search,English,English
3881,2025-11-26T02:34:00,pl ,organic,English,Italian
3882,2025-11-26T17:31:00,GB,paid_search,English,German
3883,2025-11-26T12:33:00,BR,organic,English,German
3884,2025-11-26T17:53:00,ES,organic,English,Italian
3885,2025-11-26T01:11:00,FR,paid_search,English,French
3886,2025-11-26T15:45:00,DE,social,English,Spanish
3887,2025-11-26T06:00:00,DE,organic,English,Spanish
3888,2025-11-26T11:56:00,GB,app_store,English,French
3889,2025-11-26T07:39:00,br,social,English,Spanish
3890,2025-11-26T17:26:00,DE,social,English,Spanish
3891,2025-11-26T09:20:00,Pl,organic,English,Japanese
3892,2025-11-26T08:08:00,MX,social,English,English
3893,2025-11-26T01:10:00,FR,organic,English,Spanish
3894,2025-11-26T19:13:00,JP,paid_search,English,Italian
3895,2025-11-26T21:18:00,MX,organic,English,English
3896,2025-11-26T02:07:00,DE,social,English,German
3897,2025-11-26T07:07:00,US,social,English,French
3898,2025-11-26T22:34:00,FR,app_store,English,French
3899,2025-11-26T16:30:00,PL,social,English,Italian
3900,2025-11-26T18:53:00,FR,paid_search,English,Italian
3901,2025-11-26T12:27:00, US,social,English,German
3902,2025-11-26T10:22:00,JP,referral,English,Spanish
3903,2025-11-26T10:09:00,Pl,organic,English,German
3904,2025-11-26T15:28:00,DE,social,English,German
3905,2025-11-26T15:09:00,br,paid_search,English,French
3906,2025-11-26T17:18:00,IN,organic,English,German
3907,2025-11-27T07:13:00,IN,organic,English,Spanish
3908,2025-11-27T23:06:00,IN,organic,English,Spanish
3909,2025-11-27T20:08:00,ES,paid_search,English,Japanese
3910,2025-11-27T15:19:00,MX,organic,English,English
3911,2025-11-27T05:38:00,FR,social,English,English
3912,2025-11-27T23:39:00,MX,app_store,English,French
3913,2025-11-27T08:44:00,ES,referral,English,Italian
3914,2025-11-27T04:10:00,IN,paid_search,English,French
3915,2025-11-27T20:48:00,IN,referral,English,Spanish
3916,2025-11-27T08:46:00,MX,organic,English,German
3917,2025-11-27T21:10:00,PL,paid_search,English,Japanese
3918,2025-11-27T11:55:00,DE,organic,English,Italian
3919,2025-11-27T07:31:00,IN,paid_search,English,German
3920,2025-11-27T19:33:00,ES,paid_search,English,Japanese
3921,2025-11-27T17:53:00,IN,organic,English,German
3922,2025-11-27T02:37:00,DE,social,English,German
3923,2025-11-27T13:33:00,DE,social,English,French
3924,2025-11-27T00:16:00,pl ,organic,English,English
3925,2025-11-27T08:00:00,FR,paid_search,English,Japanese
3926,2025-11-27T12:06:00,GB,paid_search,English,Italian
3927,2025-11-27T12:59:00,br,organic,English,German
3928,2025-11-27T20:46:00,UK,organic,English,Italian
3929,2025-11-27T15:45:00,PL,paid_search,English,English
3930,2025-11-27T21:11:00,US,referral,English,Japanese
3931,2025-11-27T01:28:00,us,social,English,French
3932,2025-11-27T04:39:00,MX,organic,English,Japanese
3933,2025-11-27T12:38:00,DE,app_store,English,French
3934,2025-11-27T22:32:00,Pl,organic,English,Japanese
3935,2025-11-27T01:39:00,GB,organic,English,Spanish
3936,2025-11-28T04:32:00,IN,app_store,English,German
3937,2025-11-28T20:46:00,GB,paid_search,English,German
3938,2025-11-28T17:16:00,de,social,English,Spanish
3939,2025-11-28T15:59:00,br,referral,English,English
3940,2025-11-28T08:44:00,de,organic,English,Spanish
3941,2025-11-28T12:08:00,GB,organic,English,English
3942,2025-11-28T15:07:00,pl ,organic,English,English
3943,2025-11-28T12:14:00,UK,paid_search,English,Spanish
3944,2025-11-28T12:55:00,ES,organic,English,Japanese
3945,2025-11-28T11:32:00,de,social,English,German
3946,2025-11-28T01:44:00,br,social,English,French
3947,2025-11-28T23:08:00,MX,organic,English,English
3948,2025-11-28T06:37:00,MX,organic,English,French
3949,2025-11-28T20:47:00,US,paid_search,English,Japanese
3950,2025-11-28T21:49:00,IN,organic,English,French
3951,2025-11-28T14:39:00,de,organic,English,Italian
3952,2025-11-28T10:09:00,JP,organic,English,Japanese
3953,2025-11-28T04:07:00,MX,organic,English,English
3954,2025-11-28T09:21:00,GB,social,English,German
3955,2025-11-28T04:32:00,pl ,organic,English,German
3956,2025-11-28T10:41:00,DE,referral,English,French
3957,2025-11-28T22:03:00,JP,organic,English,English
3958,2025-11-28T05:59:00,ES,paid_search,English,English
3959,2025-11-28T16:28:00,UK,organic,English,Spanish
3960,2025-11-28T04:37:00,de,organic,English,Japanese
3961,2025-11-28T14:08:00,de,organic,English,Spanish
